Applicant Id,Applicant Name,UID,CGPA,GRE,TOEFL,IELTS,Course Name,R_ID,Universities Applied,Degree_ID,CID,Status_ID
10003328,Christell,100957,8.71,319,112,7,Leadership and Management,RP-1,3,DL3,CU3,S-2
10003328,Christell,1001260,8.71,319,112,7,Leadership and Management,RP-1,3,DL3,CU22,S-1
10003329,Christy,1001070,9.1,326,112,7,Supply Chain Management,RP-1,3,DL3,CU50,S-1
10003329,Christy,100714,9.1,326,112,7,Supply Chain Management,RP-1,3,DL3,CU53,S-2
10003329,Christy,100259,9.1,326,112,7,Supply Chain Management,RP-1,3,DL3,CU80,S-1
10003330,Cipriana,100258,9.35,333,118,7,Leadership and Management,RP-1,5,DL3,CU48,S-1
10003330,Cipriana,1001255,9.35,333,118,7,Leadership and Management,RP-1,5,DL3,CU38,S-1
10003330,Cipriana,100380,9.35,333,118,7,Leadership and Management,RP-1,5,DL3,CU35,S-1
10003330,Cipriana,1001144,9.35,333,118,7,Leadership and Management,RP-1,5,DL3,CU91,S-2
10003330,Cipriana,100834,9.35,333,118,7,Leadership and Management,RP-1,5,DL3,CU77,S-1
10003331,Clarece,1001204,9.76,339,114,7.5,Civil Engineering,RP-1,5,DL2,CU27,S-2
10003331,Clarece,1001294,9.76,339,114,7.5,Civil Engineering,RP-1,5,DL2,CU47,S-2
10003331,Clarece,100672,9.76,339,114,7.5,Civil Engineering,RP-1,5,DL2,CU32,S-2
10003331,Clarece,100265,9.76,339,114,7.5,Civil Engineering,RP-1,5,DL2,CU31,S-1
10003331,Clarece,100967,9.76,339,114,7.5,Civil Engineering,RP-1,5,DL2,CU66,S-1
10003332,Clay,100644,8.65,303,105,7.5,Mathematics,RP-2,5,DL2,CU11,S-2
10003332,Clay,1001212,8.65,303,105,7.5,Mathematics,RP-2,5,DL2,CU27,S-1
10003332,Clay,100779,8.65,303,105,7.5,Mathematics,RP-2,5,DL2,CU44,S-1
10003332,Clay,100409,8.65,303,105,7.5,Mathematics,RP-2,5,DL2,CU25,S-1
10003332,Clay,100597,8.65,303,105,7.5,Mathematics,RP-2,5,DL2,CU2,S-2
10003333,Clemence,1001121,8.56,309,105,6,Quantitative Analysis for Business,RP-2,5,DL3,CU5,S-1
10003333,Clemence,100597,8.56,309,105,6,Quantitative Analysis for Business,RP-2,5,DL3,CU2,S-2
10003333,Clemence,100334,8.56,309,105,6,Quantitative Analysis for Business,RP-2,5,DL3,CU59,S-1
10003333,Clemence,100908,8.56,309,105,6,Quantitative Analysis for Business,RP-2,5,DL3,CU60,S-1
10003333,Clemence,100576,8.56,309,105,6,Quantitative Analysis for Business,RP-2,5,DL3,CU62,S-1
10003334,Cleotha,1001291,8.78,323,112,7,Anthropology,RP-2,5,DL2,CU64,S-2
10003334,Cleotha,1001007,8.78,323,112,7,Anthropology,RP-2,5,DL2,CU33,S-1
10003334,Cleotha,100228,8.78,323,112,7,Anthropology,RP-2,5,DL2,CU51,S-2
10003334,Cleotha,1001069,8.78,323,112,7,Anthropology,RP-2,5,DL2,CU32,S-2
10003334,Cleotha,1001070,8.78,323,112,7,Anthropology,RP-2,5,DL2,CU50,S-1
10003335,Clifton,100850,9.28,333,113,7.5,Statistics,RP-1,5,DL1,CU23,S-1
10003335,Clifton,100293,9.28,333,113,7.5,Statistics,RP-1,5,DL1,CU19,S-1
10003335,Clifton,10051,9.28,333,113,7.5,Statistics,RP-1,5,DL1,CU29,S-2
10003335,Clifton,100873,9.28,333,113,7.5,Statistics,RP-1,5,DL1,CU91,S-1
10003335,Clifton,100906,9.28,333,113,7.5,Statistics,RP-1,5,DL1,CU72,S-1
10003336,Cloma,1001272,8.77,314,109,6.5,Aerospace Engineering,RP-1,4,DL1,CU24,S-1
10003336,Cloma,1001131,8.77,314,109,6.5,Aerospace Engineering,RP-1,4,DL1,CU8,S-1
10003336,Cloma,100326,8.77,314,109,6.5,Aerospace Engineering,RP-1,4,DL1,CU81,S-2
10003336,Cloma,1001110,8.77,314,109,6.5,Aerospace Engineering,RP-1,4,DL1,CU30,S-2
10003337,Clothilde,1001115,8.45,312,103,6,Mathematics,RP-2,3,DL1,CU60,S-2
10003337,Clothilde,100319,8.45,312,103,6,Mathematics,RP-2,3,DL1,CU13,S-1
10003337,Clothilde,100345,8.45,312,103,6,Mathematics,RP-2,3,DL1,CU1,S-1
10003338,Clydia,100678,8.16,316,100,7.5,International Business,RP-1,2,DL3,CU73,S-2
10003338,Clydia,1001270,8.16,316,100,7.5,International Business,RP-1,2,DL3,CU30,S-1
10003339,Coila,100982,9.08,326,116,8.5,Marketing Management,RP-1,2,DL3,CU7,S-2
10003339,Coila,1001237,9.08,326,116,8.5,Marketing Management,RP-1,2,DL3,CU39,S-2
10003340,Cola,100880,9.12,318,109,6.5,Sociology,RP-2,1,DL2,CU40,S-1
10003341,Colleene,1001121,9.15,329,110,8.5,Marketing Management,RP-1,2,DL3,CU5,S-1
10003341,Colleene,100956,9.15,329,110,8.5,Marketing Management,RP-1,2,DL3,CU17,S-2
10003342,Cornell,1001158,9.36,332,118,6,Biomedical Engineering,RP-1,2,DL2,CU45,S-2
10003342,Cornell,100863,9.36,332,118,6,Biomedical Engineering,RP-1,2,DL2,CU79,S-2
10003343,Cuma,1001108,9.44,331,115,8.5,Finance,RP-1,5,DL2,CU92,S-1
10003343,Cuma,100570,9.44,331,115,8.5,Finance,RP-1,5,DL2,CU37,S-1
10003343,Cuma,1001292,9.44,331,115,8.5,Finance,RP-1,5,DL2,CU58,S-2
10003343,Cuma,100754,9.44,331,115,8.5,Finance,RP-1,5,DL2,CU85,S-1
10003343,Cuma,100197,9.44,331,115,8.5,Finance,RP-1,5,DL2,CU65,S-2
10003344,Danna,100470,9.92,340,120,9,Corporate Finance,RP-1,4,DL3,CU71,S-1
10003344,Danna,1008,9.92,340,120,9,Corporate Finance,RP-1,4,DL3,CU37,S-2
10003344,Danna,1001284,9.92,340,120,9,Corporate Finance,RP-1,4,DL3,CU19,S-2
10003344,Danna,1001013,9.92,340,120,9,Corporate Finance,RP-1,4,DL3,CU36,S-1
10003345,Darnella,1001011,8.96,325,112,6,Supply Chain Management,RP-1,2,DL3,CU16,S-1
10003345,Darnella,1001121,8.96,325,112,6,Supply Chain Management,RP-1,2,DL3,CU5,S-2
10003346,Delbert,100669,8.64,320,113,8.5,Biomedical Engineering,RP-1,2,DL1,CU81,S-1
10003346,Delbert,100443,8.64,320,113,8.5,Biomedical Engineering,RP-1,2,DL1,CU43,S-2
10003347,Deolinda,100738,8.48,315,105,7,Statistics,RP-2,3,DL2,CU41,S-1
10003347,Deolinda,100553,8.48,315,105,7,Statistics,RP-2,3,DL2,CU79,S-1
10003347,Deolinda,100899,8.48,315,105,7,Statistics,RP-2,3,DL2,CU63,S-2
10003348,Derotha,1001175,9.11,326,114,7.5,Civil Engineering,RP-1,3,DL1,CU45,S-1
10003348,Derotha,100279,9.11,326,114,7.5,Civil Engineering,RP-1,3,DL1,CU12,S-1
10003348,Derotha,1001045,9.11,326,114,7.5,Civil Engineering,RP-1,3,DL1,CU13,S-1
10003349,Doll,100921,9.8,339,116,9,Operations Management,RP-1,4,DL3,CU60,S-1
10003349,Doll,1001010,9.8,339,116,9,Operations Management,RP-1,4,DL3,CU66,S-1
10003349,Doll,100926,9.8,339,116,9,Operations Management,RP-1,4,DL3,CU42,S-2
10003349,Doll,100225,9.8,339,116,9,Operations Management,RP-1,4,DL3,CU97,S-1
10003350,Doloras,1001272,8.26,311,106,7,Anthropology,RP-1,2,DL2,CU24,S-2
10003350,Doloras,100844,8.26,311,106,7,Anthropology,RP-1,2,DL2,CU68,S-2
10003351,Domitila,1001077,9.43,334,114,8.5,Marketing Management,RP-1,4,DL3,CU76,S-2
10003351,Domitila,100396,9.43,334,114,8.5,Marketing Management,RP-1,4,DL3,CU18,S-1
10003351,Domitila,100601,9.43,334,114,8.5,Marketing Management,RP-1,4,DL3,CU3,S-1
10003351,Domitila,100477,9.43,334,114,8.5,Marketing Management,RP-1,4,DL3,CU48,S-2
10003352,Donaldeen,100774,9.28,332,116,8.5,Mathematics,RP-1,5,DL1,CU89,S-2
10003352,Donaldeen,100257,9.28,332,116,8.5,Mathematics,RP-1,5,DL1,CU23,S-2
10003352,Donaldeen,1001164,9.28,332,116,8.5,Mathematics,RP-1,5,DL1,CU40,S-2
10003352,Donaldeen,1001294,9.28,332,116,8.5,Mathematics,RP-1,5,DL1,CU47,S-1
10003352,Donaldeen,1001175,9.28,332,116,8.5,Mathematics,RP-1,5,DL1,CU45,S-1
10003353,Donia,100774,9.06,321,112,7.5,Entrepreneurship,RP-1,5,DL3,CU89,S-2
10003353,Donia,100998,9.06,321,112,7.5,Entrepreneurship,RP-1,5,DL3,CU88,S-2
10003353,Donia,10090,9.06,321,112,7.5,Entrepreneurship,RP-1,5,DL3,CU14,S-1
10003353,Donia,100998,9.06,321,112,7.5,Entrepreneurship,RP-1,5,DL3,CU88,S-1
10003353,Donia,1001168,9.06,321,112,7.5,Entrepreneurship,RP-1,5,DL3,CU46,S-2
10003354,Doralee,100894,8.75,324,105,8,Aerospace Engineering,RP-2,3,DL1,CU34,S-1
10003354,Doralee,100433,8.75,324,105,8,Aerospace Engineering,RP-2,3,DL1,CU42,S-1
10003354,Doralee,100470,8.75,324,105,8,Aerospace Engineering,RP-2,3,DL1,CU71,S-2
10003355,Doreene,100741,8.89,326,108,6,Information Systems,RP-2,3,DL3,CU48,S-2
10003355,Doreene,100466,8.89,326,108,6,Information Systems,RP-2,3,DL3,CU96,S-1
10003355,Doreene,100225,8.89,326,108,6,Information Systems,RP-2,3,DL3,CU97,S-2
10003356,Dorinda,1001160,8.69,312,109,7,Data Science,RP-2,3,DL1,CU84,S-2
10003356,Dorinda,100329,8.69,312,109,7,Data Science,RP-2,3,DL1,CU79,S-2
10003356,Dorinda,100525,8.69,312,109,7,Data Science,RP-2,3,DL1,CU25,S-1
10003357,Dorraine,1001102,8.34,315,105,6,Leadership and Management,RP-2,3,DL3,CU58,S-1
10003357,Dorraine,100332,8.34,315,105,6,Leadership and Management,RP-2,3,DL3,CU48,S-1
10003357,Dorraine,10014,8.34,315,105,6,Leadership and Management,RP-2,3,DL3,CU37,S-1
10003358,Dosha,100259,8.26,309,104,6,Sociology,RP-2,2,DL2,CU80,S-1
10003358,Dosha,100751,8.26,309,104,6,Sociology,RP-2,2,DL2,CU67,S-1
10003359,Dotsie,1001254,8.14,306,106,6.5,Statistics,RP-2,2,DL1,CU30,S-1
10003359,Dotsie,100176,8.14,306,106,6.5,Statistics,RP-2,2,DL1,CU79,S-1
10003360,Druscilla,100326,7.9,297,100,6.5,Computer Science,RP-2,1,DL1,CU81,S-2
10003361,Eather,1001181,7.86,315,103,9,Psychology,RP-2,1,DL2,CU70,S-1
10003362,Echo,1001172,7.46,298,99,6.5,Cost Accounting,RP-2,1,DL3,CU90,S-1
10003363,Ednamae,100798,8.5,318,109,7.5,Marketing,RP-2,3,DL2,CU68,S-1
10003363,Ednamae,100667,8.5,318,109,7.5,Marketing,RP-2,3,DL2,CU35,S-1
10003363,Ednamae,100735,8.5,318,109,7.5,Marketing,RP-2,3,DL2,CU72,S-2
10003364,Eldean,1001299,8.56,317,105,6,Electrical Engineering,RP-2,3,DL1,CU27,S-1
10003364,Eldean,100221,8.56,317,105,6,Electrical Engineering,RP-2,3,DL1,CU87,S-1
10003364,Eldean,100505,8.56,317,105,6,Electrical Engineering,RP-2,3,DL1,CU82,S-2
10003365,Eldena,10022,9.01,329,111,6,Corporate Finance,RP-1,4,DL3,CU55,S-1
10003365,Eldena,100337,9.01,329,111,6,Corporate Finance,RP-1,4,DL3,CU7,S-1
10003365,Eldena,100283,9.01,329,111,6,Corporate Finance,RP-1,4,DL3,CU13,S-2
10003365,Eldena,100909,9.01,329,111,6,Corporate Finance,RP-1,4,DL3,CU71,S-1
10003366,Elfida,100623,8.97,322,110,9,Biomedical Engineering,RP-2,5,DL1,CU21,S-1
10003366,Elfida,1001013,8.97,322,110,9,Biomedical Engineering,RP-2,5,DL1,CU36,S-1
10003366,Elfida,100396,8.97,322,110,9,Biomedical Engineering,RP-2,5,DL1,CU18,S-1
10003366,Elfida,100845,8.97,322,110,9,Biomedical Engineering,RP-2,5,DL1,CU79,S-1
10003366,Elfida,1001140,8.97,322,110,9,Biomedical Engineering,RP-2,5,DL1,CU91,S-1
10003367,Elgin,100576,8.33,302,102,8,Business Communication,RP-2,3,DL3,CU62,S-1
10003367,Elgin,100204,8.33,302,102,8,Business Communication,RP-2,3,DL3,CU73,S-2
10003367,Elgin,100784,8.33,302,102,8,Business Communication,RP-2,3,DL3,CU71,S-1
10003368,Ellinor,100494,8.27,313,102,7,Philosophy,RP-2,3,DL2,CU26,S-1
10003368,Ellinor,100597,8.27,313,102,7,Philosophy,RP-2,3,DL2,CU2,S-1
10003368,Ellinor,1001245,8.27,313,102,7,Philosophy,RP-2,3,DL2,CU79,S-1
10003369,Elloise,100998,7.8,293,97,7,Civil Engineering,RP-1,2,DL1,CU88,S-1
10003369,Elloise,1001287,7.8,293,97,7,Civil Engineering,RP-1,2,DL1,CU28,S-1
10003370,Elodie,1001122,7.98,311,99,7,Marketing,RP-2,2,DL2,CU63,S-2
10003370,Elodie,1001164,7.98,311,99,7,Marketing,RP-2,2,DL2,CU40,S-1
10003371,Encarnacion,1001064,8.04,312,101,9,Civil Engineering,RP-1,2,DL1,CU28,S-1
10003371,Encarnacion,100741,8.04,312,101,9,Civil Engineering,RP-1,2,DL1,CU48,S-1
10003372,Enda,100509,9.07,334,117,8,Mechanical Engineering,RP-1,5,DL2,CU80,S-2
10003372,Enda,100784,9.07,334,117,8,Mechanical Engineering,RP-1,5,DL2,CU71,S-2
10003372,Enda,100261,9.07,334,117,8,Mechanical Engineering,RP-1,5,DL2,CU65,S-2
10003372,Enda,1001096,9.07,334,117,8,Mechanical Engineering,RP-1,5,DL2,CU89,S-2
10003372,Enda,1001121,9.07,334,117,8,Mechanical Engineering,RP-1,5,DL2,CU5,S-2
10003373,Enna,1001214,9.13,322,110,8.5,Mathematics,RP-1,4,DL1,CU78,S-2
10003373,Enna,100114,9.13,322,110,8.5,Mathematics,RP-1,4,DL1,CU54,S-2
10003373,Enna,100183,9.13,322,110,8.5,Mathematics,RP-1,4,DL1,CU14,S-1
10003373,Enna,100611,9.13,322,110,8.5,Mathematics,RP-1,4,DL1,CU23,S-1
10003374,Erdine,1001164,9.23,323,113,9,History,RP-1,4,DL2,CU40,S-1
10003374,Erdine,1001014,9.23,323,113,9,History,RP-1,4,DL2,CU16,S-1
10003374,Erdine,1001294,9.23,323,113,9,History,RP-1,4,DL2,CU47,S-2
10003374,Erdine,100291,9.23,323,113,9,History,RP-1,4,DL2,CU26,S-2
10003375,Ernestyne,1001285,8.97,321,111,7,Corporate Finance,RP-1,4,DL3,CU36,S-2
10003375,Ernestyne,100875,8.97,321,111,7,Corporate Finance,RP-1,4,DL3,CU23,S-1
10003375,Ernestyne,1001116,8.97,321,111,7,Corporate Finance,RP-1,4,DL3,CU57,S-2
10003375,Ernestyne,100841,8.97,321,111,7,Corporate Finance,RP-1,4,DL3,CU11,S-1
10003376,Ervin,100327,8.87,320,111,7.5,Accounting,RP-1,4,DL2,CU20,S-1
10003376,Ervin,100918,8.87,320,111,7.5,Accounting,RP-1,4,DL2,CU24,S-2
10003376,Ervin,100899,8.87,320,111,7.5,Accounting,RP-1,4,DL2,CU63,S-1
10003376,Ervin,100998,8.87,320,111,7.5,Accounting,RP-1,4,DL2,CU88,S-1
10003377,Esmeralda,100576,9.16,329,119,9,Environmental Science,RP-1,4,DL2,CU62,S-2
10003377,Esmeralda,100854,9.16,329,119,9,Environmental Science,RP-1,4,DL2,CU86,S-1
10003377,Esmeralda,1001108,9.16,329,119,9,Environmental Science,RP-1,4,DL2,CU92,S-2
10003377,Esmeralda,1001012,9.16,329,119,9,Environmental Science,RP-1,4,DL2,CU50,S-2
10003378,Estalene,100597,9.04,319,110,8.5,Computer Science,RP-2,3,DL1,CU2,S-1
10003378,Estalene,100361,9.04,319,110,8.5,Computer Science,RP-2,3,DL1,CU54,S-2
10003378,Estalene,100470,9.04,319,110,8.5,Computer Science,RP-2,3,DL1,CU71,S-2
10003379,Eudelia,1001104,8.12,309,108,7.5,International Business,RP-2,3,DL3,CU35,S-1
10003379,Eudelia,10069,8.12,309,108,7.5,International Business,RP-2,3,DL3,CU53,S-1
10003379,Eudelia,1001003,8.12,309,108,7.5,International Business,RP-2,3,DL3,CU6,S-1
10003380,Eudell,100991,8.27,307,102,8.5,Cost Accounting,RP-2,3,DL3,CU78,S-1
10003380,Eudell,100632,8.27,307,102,8.5,Cost Accounting,RP-2,3,DL3,CU23,S-2
10003380,Eudell,1001296,8.27,307,102,8.5,Cost Accounting,RP-2,3,DL3,CU67,S-1
10003381,Eular,100102,8.16,300,104,6.5,Information Systems,RP-2,3,DL3,CU80,S-1
10003381,Eular,1001248,8.16,300,104,6.5,Information Systems,RP-2,3,DL3,CU72,S-1
10003381,Eular,1001136,8.16,300,104,6.5,Information Systems,RP-2,3,DL3,CU57,S-1
10003382,Euphemia,100907,8.42,305,107,9,Biomedical Engineering,RP-2,2,DL2,CU72,S-1
10003382,Euphemia,100483,8.42,305,107,9,Biomedical Engineering,RP-2,2,DL2,CU51,S-2
10003383,Euretha,1001064,7.88,299,100,7,Statistics,RP-2,2,DL1,CU28,S-1
10003383,Euretha,100298,7.88,299,100,7,Statistics,RP-2,2,DL1,CU54,S-1
10003384,Eutha,100605,8.8,314,110,6.5,Computer Science,RP-2,3,DL1,CU61,S-2
10003384,Eutha,100854,8.8,314,110,6.5,Computer Science,RP-2,3,DL1,CU86,S-2
10003384,Eutha,100355,8.8,314,110,6.5,Computer Science,RP-2,3,DL1,CU12,S-2
10003385,Evadean,10069,8.32,316,106,8,Biomedical Engineering,RP-2,2,DL1,CU53,S-2
10003385,Evadean,1001245,8.32,316,106,8,Biomedical Engineering,RP-2,2,DL1,CU79,S-1
10003386,Evalyne,1001080,9.11,327,113,7,Mechanical Engineering,RP-1,4,DL1,CU31,S-1
10003386,Evalyne,1001297,9.11,327,113,7,Mechanical Engineering,RP-1,4,DL1,CU67,S-1
10003386,Evalyne,100557,9.11,327,113,7,Mechanical Engineering,RP-1,4,DL1,CU27,S-2
10003386,Evalyne,1001175,9.11,327,113,7,Mechanical Engineering,RP-1,4,DL1,CU45,S-1
10003387,Evelean,100877,8.68,317,107,6.5,Electrical Engineering,RP-1,3,DL1,CU89,S-1
10003387,Evelean,100301,8.68,317,107,6.5,Electrical Engineering,RP-1,3,DL1,CU70,S-1
10003387,Evelean,100111,8.68,317,107,6.5,Electrical Engineering,RP-1,3,DL1,CU89,S-2
10003388,Evella,100870,9.44,335,118,9,Entrepreneurship,RP-1,5,DL3,CU12,S-1
10003388,Evella,1001160,9.44,335,118,9,Entrepreneurship,RP-1,5,DL3,CU84,S-1
10003388,Evella,1001264,9.44,335,118,9,Entrepreneurship,RP-1,5,DL3,CU53,S-1
10003388,Evella,1001211,9.44,335,118,9,Entrepreneurship,RP-1,5,DL3,CU10,S-1
10003388,Evella,100156,9.44,335,118,9,Entrepreneurship,RP-1,5,DL3,CU20,S-2
10003389,Evola,100669,9.36,331,115,8,Statistics,RP-1,5,DL1,CU81,S-2
10003389,Evola,1001168,9.36,331,115,8,Statistics,RP-1,5,DL1,CU46,S-1
10003389,Evola,1001123,9.36,331,115,8,Statistics,RP-1,5,DL1,CU57,S-1
10003389,Evola,1001260,9.36,331,115,8,Statistics,RP-1,5,DL1,CU22,S-2
10003389,Evola,10079,9.36,331,115,8,Statistics,RP-1,5,DL1,CU20,S-1
10003390,Fannye,100433,9.08,324,112,7.5,Psychology,RP-1,5,DL2,CU42,S-1
10003390,Fannye,1001011,9.08,324,112,7.5,Psychology,RP-1,5,DL2,CU16,S-1
10003390,Fannye,100466,9.08,324,112,7.5,Psychology,RP-1,5,DL2,CU96,S-1
10003390,Fannye,100753,9.08,324,112,7.5,Psychology,RP-1,5,DL2,CU77,S-2
10003390,Fannye,10034,9.08,324,112,7.5,Psychology,RP-1,5,DL2,CU55,S-2
10003391,Foye,100953,9.16,324,111,8.5,Psychology,RP-1,5,DL2,CU51,S-1
10003391,Foye,100488,9.16,324,111,8.5,Psychology,RP-1,5,DL2,CU30,S-1
10003391,Foye,100970,9.16,324,111,8.5,Psychology,RP-1,5,DL2,CU95,S-1
10003391,Foye,1001290,9.16,324,111,8.5,Psychology,RP-1,5,DL2,CU90,S-2
10003391,Foye,1001259,9.16,324,111,8.5,Psychology,RP-1,5,DL2,CU38,S-1
10003392,Fredericka,1001108,8.98,323,110,6.5,Computer Science,RP-1,5,DL1,CU92,S-1
10003392,Fredericka,1001294,8.98,323,110,6.5,Computer Science,RP-1,5,DL1,CU47,S-2
10003392,Fredericka,1001002,8.98,323,110,6.5,Computer Science,RP-1,5,DL1,CU6,S-1
10003392,Fredericka,100662,8.98,323,110,6.5,Computer Science,RP-1,5,DL1,CU59,S-2
10003392,Fredericka,1001124,8.98,323,110,6.5,Computer Science,RP-1,5,DL1,CU41,S-1
10003393,Garland,1001175,8.94,322,114,9,Strategic Management,RP-1,5,DL3,CU45,S-1
10003393,Garland,1001291,8.94,322,114,9,Strategic Management,RP-1,5,DL3,CU64,S-1
10003393,Garland,1001056,8.94,322,114,9,Strategic Management,RP-1,5,DL3,CU77,S-1
10003393,Garland,100395,8.94,322,114,9,Strategic Management,RP-1,5,DL3,CU83,S-1
10003393,Garland,1001110,8.94,322,114,9,Strategic Management,RP-1,5,DL3,CU30,S-2
10003394,Genetta,100256,9.53,336,118,8.5,Electrical Engineering,RP-1,5,DL1,CU18,S-2
10003394,Genetta,1001211,9.53,336,118,8.5,Electrical Engineering,RP-1,5,DL1,CU10,S-1
10003394,Genetta,100998,9.53,336,118,8.5,Electrical Engineering,RP-1,5,DL1,CU88,S-2
10003394,Genetta,1001069,9.53,336,118,8.5,Electrical Engineering,RP-1,5,DL1,CU32,S-1
10003394,Genetta,100779,9.53,336,118,8.5,Electrical Engineering,RP-1,5,DL1,CU44,S-1
10003395,Georgean,100518,8.76,316,109,9,Quantitative Analysis for Business,RP-2,3,DL3,CU15,S-1
10003395,Georgean,100282,8.76,316,109,9,Quantitative Analysis for Business,RP-2,3,DL3,CU18,S-2
10003395,Georgean,10014,8.76,316,109,9,Quantitative Analysis for Business,RP-2,3,DL3,CU37,S-1
10003396,Gladyes,100774,8.52,307,107,7,Anthropology,RP-1,2,DL2,CU89,S-1
10003396,Gladyes,1001168,8.52,307,107,7,Anthropology,RP-1,2,DL2,CU46,S-1
10003397,Glenis,100570,8.26,306,105,6,Education,RP-2,2,DL2,CU37,S-1
10003397,Glenis,100515,8.26,306,105,6,Education,RP-2,2,DL2,CU94,S-1
10003398,Gudrun,100505,8.33,310,106,6.5,Statistics,RP-2,2,DL1,CU82,S-1
10003398,Gudrun,100909,8.33,310,106,6.5,Statistics,RP-2,2,DL1,CU71,S-1
10003399,Guillermina,100473,8.43,311,104,9,Organizational Behavior,RP-2,3,DL3,CU71,S-2
10003399,Guillermina,100691,8.43,311,104,9,Organizational Behavior,RP-2,3,DL3,CU52,S-1
10003399,Guillermina,1001125,8.43,311,104,9,Organizational Behavior,RP-2,3,DL3,CU82,S-1
10003400,Gwenn,100403,8.69,313,107,8,Information Systems,RP-2,3,DL3,CU68,S-1
10003400,Gwenn,100648,8.69,313,107,8,Information Systems,RP-2,3,DL3,CU61,S-1
10003400,Gwenn,100751,8.69,313,107,8,Information Systems,RP-2,3,DL3,CU67,S-2
10003401,Harumi,100754,8.54,317,103,8,Information Systems,RP-1,3,DL3,CU85,S-1
10003401,Harumi,100957,8.54,317,103,8,Information Systems,RP-1,3,DL3,CU3,S-1
10003401,Harumi,100443,8.54,317,103,8,Information Systems,RP-1,3,DL3,CU43,S-1
10003402,Hatsue,100291,8.46,315,110,8.5,Environmental Science,RP-1,2,DL2,CU26,S-2
10003402,Hatsue,100296,8.46,315,110,8.5,Environmental Science,RP-1,2,DL2,CU85,S-1
10003403,Henri,1001221,9.91,340,120,6,Quantitative Analysis for Business,RP-1,5,DL3,CU13,S-2
10003403,Henri,100753,9.91,340,120,6,Quantitative Analysis for Business,RP-1,5,DL3,CU77,S-1
10003403,Henri,100142,9.91,340,120,6,Quantitative Analysis for Business,RP-1,5,DL3,CU52,S-1
10003403,Henri,1001131,9.91,340,120,6,Quantitative Analysis for Business,RP-1,5,DL3,CU8,S-1
10003403,Henri,100417,9.91,340,120,6,Quantitative Analysis for Business,RP-1,5,DL3,CU59,S-2
10003404,Hermie,1001252,9.87,334,120,9,Education,RP-1,5,DL2,CU72,S-1
10003404,Hermie,100916,9.87,334,120,9,Education,RP-1,5,DL2,CU60,S-1
10003404,Hermie,1001288,9.87,334,120,9,Education,RP-1,5,DL2,CU28,S-1
10003404,Hermie,100899,9.87,334,120,9,Education,RP-1,5,DL2,CU63,S-1
10003404,Hermie,100956,9.87,334,120,9,Education,RP-1,5,DL2,CU17,S-1
10003405,Herta,1001211,8.54,298,105,7.5,Physics,RP-2,3,DL2,CU10,S-2
10003405,Herta,10088,8.54,298,105,7.5,Physics,RP-2,3,DL2,CU14,S-1
10003405,Herta,100156,8.54,298,105,7.5,Physics,RP-2,3,DL2,CU20,S-1
10003406,Hetty,100263,7.65,295,99,6,Computer Science,RP-2,2,DL1,CU74,S-2
10003406,Hetty,100909,7.65,295,99,6,Computer Science,RP-2,2,DL1,CU71,S-1
10003407,Idabell,100505,7.89,315,99,6.5,Leadership and Management,RP-2,2,DL3,CU82,S-2
10003407,Idabell,1001205,7.89,315,99,6.5,Leadership and Management,RP-2,2,DL3,CU11,S-2
10003408,Idonia,100683,8.02,310,102,8.5,Project Management,RP-1,3,DL3,CU4,S-2
10003408,Idonia,100844,8.02,310,102,8.5,Project Management,RP-1,3,DL3,CU68,S-2
10003408,Idonia,1001012,8.02,310,102,8.5,Project Management,RP-1,3,DL3,CU50,S-1
10003409,Isa,100296,8.16,305,106,6.5,Civil Engineering,RP-2,2,DL1,CU85,S-1
10003409,Isa,1001240,8.16,305,106,6.5,Civil Engineering,RP-2,2,DL1,CU6,S-1
10003410,Jacinta,100602,8.12,301,104,6.5,Marketing Management,RP-1,3,DL3,CU83,S-1
10003410,Jacinta,1001183,8.12,301,104,6.5,Marketing Management,RP-1,3,DL3,CU92,S-1
10003410,Jacinta,100409,8.12,301,104,6.5,Marketing Management,RP-1,3,DL3,CU25,S-2
10003411,Jacquelene,1001168,9.06,325,108,7,Aerospace Engineering,RP-1,4,DL1,CU46,S-2
10003411,Jacquelene,10026,9.06,325,108,7,Aerospace Engineering,RP-1,4,DL1,CU75,S-1
10003411,Jacquelene,100601,9.06,325,108,7,Aerospace Engineering,RP-1,4,DL1,CU3,S-2
10003411,Jacquelene,100441,9.06,325,108,7,Aerospace Engineering,RP-1,4,DL1,CU9,S-2
10003412,Janiece,100879,9.14,328,110,7,Biomedical Engineering,RP-1,4,DL1,CU51,S-1
10003412,Janiece,1001011,9.14,328,110,7,Biomedical Engineering,RP-1,4,DL1,CU16,S-2
10003412,Janiece,100141,9.14,328,110,7,Biomedical Engineering,RP-1,4,DL1,CU75,S-1
10003412,Janiece,100240,9.14,328,110,7,Biomedical Engineering,RP-1,4,DL1,CU65,S-1
10003413,Janith,100545,9.66,338,120,8.5,Civil Engineering,RP-1,4,DL2,CU96,S-2
10003413,Janith,10012,9.66,338,120,8.5,Civil Engineering,RP-1,4,DL2,CU94,S-2
10003413,Janith,1001291,9.66,338,120,8.5,Civil Engineering,RP-1,4,DL2,CU64,S-1
10003413,Janith,1001152,9.66,338,120,8.5,Civil Engineering,RP-1,4,DL2,CU35,S-2
